tweet,label_sentimen
"@jentayuu_ @DeviCahyani13 @khusnasani kalo setau saya ppg prajabatan nanti sistem nya kuliah offline, jadi akan bentrok jam nya dengan jam mengajar di sekolah ..",1
"Akhirnya berangkat sekolah lagi wkwk kadang offline kadang online capek banget, btw aku berangkat sekolah dulu☺🙌🏻 semangat yg lagi masih streaming😍🔥",0
@collegemenfess kalo offline ga cukup sih,0
"uas offline
kok enk yang lain online. Males datang ke sekolah etdah",-1
"@armyfess_ Nder, sekarang udah mulai pada sekolah offline. Kerja juga udah ga wfh lagi. Jadi pasti beda, kurangin menfess kaya gini bisa ga? Kasih semangat aja, streaming jgn dijadiin beban",1
"Besok2 kalo ngisi form dibaca dulu kaya di sekolah ga diajarin baca aja, baca itu offline apa online. Lagi di indo kok bisa2nya ngisi form kaya ga ada rasa bersalah bgt. Btw Soodam cantik bet
#SECRET_NUMBER https://t.co/zj1wIBykXX",0
"Gw kaget banget pas sekolah offline di tingkatan baru..

Kemarin ada dekel yang lagi becanda sama temen gw dan temennya, terus dia TWERKING DI DEPAN MUKA GW mana gw lagi duduk di lantai😭",1
"Gara² banyak temen yg sakit jadi ikut gak berngkat, itu pas awal² masuk sekolah offline lagi https://t.co/rqEpx8DIjU",1
"Yang penting usaha dulu nder, ini krn album juga, rl army jg udah beda skrg, byk yg udah masuk sekolah offline, semangat streaming https://t.co/smBFvbN83W",1
"aku aja sekarang jam 12 bener bener udah nguantuk pol, bahkan sampe bisa ketiduran dibangku/kasur lgsg. fakotr masuk sekolah offline dan lagi PAT kali yaaa https://t.co/VcJO6PXBNO",1
kangen bgt demiapapun mandi siap siap dress up-make up-tipis tipis+parfume sebotol buat ke sekolah hiks hiks mau balik lg tp ke pas sma bukan kuliah yg offline oh no gue takut kalo itu,1
"@indomyfess tadi siang lambat karna banyak Army yang punya aktivitas di real life juga, kek kuliah, apalagi lagi masa-masanya UAS, yang sekolah juga, yang kerja, dan sekarang kan masuk new normal aktivitas serba offline jadi beda kek pas dynamite or butter yg pada stay di rumah bisa nyambi",1
"@yeochinuri pokoknya dulu pas awal awal pandemi, kan kuliah dan sekolah offline. wkt itu aku sibuk tugas akhir dan kakaknya ini sekolah offline, wkt itu anaknya gk mau kerjain tugasnya padahal udah diminta sama gurunya, aku malah dilempar buku, dikata katain, bener bener sampe nangis anj😭🥹",-1
wkwkwk tp dia jg rewel bgt minta luluran grgr badannya tambah keling semenjak sekolah offline,-1
ga terima bgt kenapa pas gue udah lulus malah banyak kegiatan offline di sekolah anying hsusheishsje 😩😩😩😩,-1
sekolah offline enak https://t.co/6HBy6Ut4Y5,1
IHH INI MAHH SELALUUU WAKTU MASIH SEKOLAH OFFLINE. terus tuh kadang minumnya air lemon waktu kelas 9 https://t.co/5MkymcflqQ,1
"@asumsico Udahlah ,gua pengen sekolah offline pengen ngerasain yang namanya bener bener sekolah",1
"@yoongimp3 Oh iyaaa ini masih jumat kan ya, iya-iya. Bener banyak yang udah sekolah offline dan wfo 😭😭",1
"@schfess b aja krna online ya gak ketemu di sekolah ak kls 10 dia 12 pas offline dia dah lulus, klo sepupu 1 lagi pas smp ya b aja juga rumahnya sampingan😭",1
"@rifkka yg mandu ARTku yg bikin, aku belanja bahan2 aja. hehe.
skrg krn udah sekolah offline jd aku ga bisa bangun siang 😂 walau tidur malem tetep bangunnya hrs pagi 🥲",1
"@schfess saran dri aku klo online itu pake mipy klo offline mungkin go kali yaa (?)

(+) offline : guru ngajar secara langsung, kalo bingung bisa nanya langsung, sudah terjadwal
(-) offline : capek tenaga alias butuh tenaga esxtra krn pulang sekolah hrus ke tempat les",-1
@WEBCOMICFESS MEREKAAA kek kalo liat mereka jadi kangen masa masa sekolah offline dulu duh 😞 https://t.co/dziz9cH91w,1
Gw pikir ya gais ini ga sampe 10 m gegara pda sekolah offline ga sii?? Ujian juga? Pas butter kan serba online,1
"pokoknya harus offline, biarin aja tenaga gw habis mulu setiap pulang sekolah daripada gw jadi bodoh terus 😔 ttp prokes dong tentunya",-1
"gara2 udah masuk offline gue merasa belom puas woyy sekolah di sini. gue masih pgn pake seragam, gue pgn belajar sm ngerasain PAS lagi, gue pgn modusin crush, gue pengen art show, pengen jabajo jugaaa :(",1
"@Fanda_A @rinurbad Paling kenceng konsumennya atk itu sekolah dan kantor mbak, pasti butuh pulpen, buku tulis, fotokopi dll apalagi udah WFO dan ujian offline",1
"konser fiersa, sekolah offline, bangun ekskul bareng, menang lomba, bring my 2019 back :( https://t.co/n5fueZ5ylu",1
"@fknfrf @glassofkha 👍🏻 tetap semangat, sehat"" selalu, raih mimpi setinggi bintang, jangan takabur kalau sdh sukses.
Apalagi sdh offline school, masa terindah sekolah adalah SMA. Di mana pun belajarnya, itu semua kembali pd diri sendiri khususnya &amp; pengetahuan perlu tapi adab juga penting ya 🙏🏼",1
"Anak-anak sekolah ,kuliah makin bodoh aja..

Offline /tatap muka itu penting untuk sosialisasi atau praktikum..

Mau aja dibohongin sales vaksin dan pengejar insentif vaksin. https://t.co/iU3hhS25Mg",0
Karena adekku sekolah offline jadi hp nya bisa ku pake buat streaming 😃,1
"@xxzasdfghjkl Wkwkwkw gue introvert tp pling semangat sekolah offline, sosialisasi tidak perlu, ilmu nomor 1",1
"Brokoli + Chickel teriyaki + Samboza. 😍
Sudah sekolah offline. Mulai rajin bikin2 bekal lagi. 😌 https://t.co/YaSocAZWpX",1
"Jangan pliss, rencana sekolah tahun ini padat banget, dan kangen suasana full offline 😭😭😭 https://t.co/yPstcQFdRT",1
pertama kali cb bangtan lagi sekolah offline:(,1
"@convomfs Serius, ini gw banget. Pas kelas 10 kan masih daring tuh, jadi bagi² tugass gitu lewat chat. Ada 1 cowok yang suka minta tugas dan dia juga sering gw mintain tugas. Di chat seru bgt, sampe nanyain gw kek gmana dll. Tapi sekarang pas udh sekolah offline, gak pernah ngomong sedi-",1
"-rl kalo guru kalian nanya ""kenapa ga bisa sekolah offline?"" kalian bakal kasih alesan apa?",1
"@convomfs jgn lupa buat selalu kerja keras dan belajar terus di sekolah. cetak prestasi and prove your worth. kayaknya jg udh full offline ya? pasti seru deh. semoga kamu selalu dikerubungi orang2 baik ya. semoga km berhasil dapetin tujuan hidup km, tujuan km berjuang.",1
"@starfess kalau mau sekolah offline sini haruto tukeran sama gua, boleh banget",-1
"@schfess lagian km baru masuk SMA. santai ajasih. btw emang kelamaan online tiba2 offline butuh adaptasi yegak. saran akumah sih jangan berekspektasi terlalu tinggi. sisain waktu buat km mengamati keadaan sekolah, buat bergaul lagi, gitudeh. jgn ngide mau aktif dulu (6)",0
"10 Sekolah di Kota Madiun Buka PPDB Offline
https://t.co/6XGGx1Eeo6",1
"@tanyakanrl foto ini diambil waktu awal awal sekolah offline 

– 20 sep 2021 https://t.co/5tXCC89yRl",1
@teuverse_id @treasuremembers huhu syg ku pgn sekolah offline juga ya,0
"@StopPlandemit Plis atulah.. Mau sampe kapan? Anak2 baru saja merasakan sekolah offline, baru saja lepas masker. Gemeeeesssss",1
"@collegemenfess jujur ini gue lg batuk trus tenggorokan gatel udah 3 harian
tp pls jgn online duluu,gue pgn ngerasain sekolah offline,gue kangen seragam guee,gue kangen interaksi sm crush
papa gue uda ngasi duit buat beli kebutuhan back to school,masa mau diambil lg grgr gjdi back to school🙂",1
10 Sekolah di Kota Madiun Buka PPDB Offline https://t.co/BblqGNbWeb,1
Aku udah ngebayangin nanti pas mulai sekolah offline lagi mau bawa bekel apaa :D,1
"@tanyakanrl Jangan kaya dulu lagi pliss. Ini udah nyaman sekolah offline, ekonomi juga udah pada membaik, acara2 yang sebelumnya ketunda juga baru mau digelar lagi, orang-orang udah pada produktif lagi jangan sampe keganggu karena corona",1
"@Askrlfess saran gue nder dateng ke sekolah langsung, karena di verifikasi datanya kayanya secara manua, gue aja td siang gitu, daftar hari senin ga di acc, akhirnya daftar offline langsung ijo trs dikasi kertas pendaftarannya",1
"Waktu 2 tahun lalu harusnya aku mpls offline, tapi karena pandemi jadi nya mpls online
Terus dari sekolah lagi nyari panitia buat mpls tahun ini. Kemungkinan bisa offline dong ya?

Jadi panitia mpls yay/nay?",0
"di fyp aku sliweran sekolah sekolah udah pada event offline gitu kek classmeet, ikut seneng, tapi iri jugaa",1
"aduh kadang yang ngeselin dari sekolah offline tuh kerennya pas pagi doang, pulangnya kucel",-1
@luorgawikwokbgt @schfess kalau daftar ulang offline kak ke sekolah tujuan,1
WKWKWK ANJIR YA NIH GUE MAU MENGELUARKAN KELUH KESAH.. dan mau bertanya.. ini cuma sekolah gue doang yg ujiannya udah offline dan pake KERTAS LJK??? jujur 2 tahun sekolah online ga ada yg msuk otak😭 jd maaf bgtt shock tau2 pake ljk,-1
Keresahan para ibu setelah anak² mereka mulai sekolah secara offline adalah akan adanya pengaruh² yg bisa dibilang buruk dikarenakan adanya siswa² yg berumur terpaut jauh dari anak² mereka.,1
"@FirstMediaCares halo FM saya mau berhenti berlangganan dari first media, karena saat ini kami sudah tidak memerlukan koneksi internet di rumah dan sekolah sudah kembali offline..

Mohon bantuannya ya FM. Terimakasih",1
Gue lupa bgt sekolah udh offline and genuinely shocked lihat mereka dimana mana kyk lho sekolah udh masuk offline?? Lho kok jam segini udah pulang?? Lho knp cafe isinya anak sekolahan semua?? Padahal dulu gue juga gitu wgwgwg,1
"halo yang sekolah dan kuliah, kalian udah offline terus atau masih online ya?",0
"@collegemenfess Ppl kemaren alhamdulillah kebagian offline di smk, gabisa pilih sekolah, udah dipilihin dari kampus, rumah-sekolah 30 menit jadi harus berangkat jam 6 kurang biar set. 7 udah sampe di sekolah, seru bgt tapi sayangnya cuma 40hari padahal warga sekolahnya bikin nyaman😭👍🏻",1
"Sekolah sampun dimilai offline. Wonten sepalih tiyang sepuh asli tiyang Jawi mboten saget krama, mboten saget ngajari putranipun wusananipun kang putra pikantuk nilai awon. Menawi sampun mekaten, gurunipun ingkang dipunsalahaken. Vid punika menawi dados semangat sinau boso Jawi🙏 https://t.co/I7md7s8NX2",1
"Circle kalau sekolah offline full day
- enggak tidur siang
- enggak minum kopi
- habis isya ketiduran
- pukul 11 bangun
- produktif sd pukul 2",1
"Biasa aja 🙂 sekolah offline cuma bentar
Jadi gak terlalu banyak kenangan https://t.co/t0fb00vnHt",-1
"@indomyfess Aduh jum'at mana sekolah offline lagii, tpi ku usahain sempet ikut premier😭🙏",1
believe it or not aku sejak 2 taun yg lalu udah bm bakpao ijo ini tp ga kesampean gara-gara sekolah onlen trus skrg udah offline eh ternyata di sma ga jual 🥲💔💔💔💔 padahal ini kaya jajanan wajib kantin sekolah 😔☝️ https://t.co/IavuWig4Ja,0
"@armyfess_ skrg?? banyak yg sekolah udh offline, kerja jg, kuliah, army pasti streaming tp mereka jg ada kegiatan lain kan?? dulu pas di rumah wfh, sekolah daring pasti waktu lebih banyak jd streaming jg lebih banyak naik. kurang2in dah ngirim menfess gini, malah terkesan jatuhin semangat",0
ni hp gue knp tiba tiba sakit sih ya allah mana bsk gue pat offline di sekolah harus pake hp🥲🥲,-1
"@innamisme1 Ikut kelas yang ga tiap hari aja Teh. 

Ada Sekolah Murid Merdeka, ada kelas online &amp; offline, ga tiap hari, bebas mau ikut kelas atau ga asal tugas dikerjakan.",0
"@schfess alhamdulillah nyampe 💗
mulai dari satu sekolah sm bestie sd, saling kenal kakel, ikut bbrp organisasi (luar/dalam sklh) yg bikin aku bisa berkembang, online class, 50% sesi offline class,dan diakhiri dengan circle baru yg super baik!tapi semua ituu pasti ada part gaenaknya kok🤍",1
gila SMP SMA cuek bgt kalo pengen bolos sekolah atau mau pulang duluan… pas awal kuliah masih offline semangat terus gapernah bolos tp sekarang pas online-offline jadi males bgt masuk tapi takut C D 😣💔,-1
"@seoulcanada adaa, di dom aku online tapi berangkat sekolah. Cuma di sekolah aku yang pake kertas dan bener"" offline",0
"@cukoopies @schfess Aku dulu deg-degan soalnya kebagian sekolah offline lagi waktu sma kls 12 smt 1 mau ujian semester. Berusaha menciptakan kenang-kenangan bareng temen juga takut gitu mempersiapkan buat ujian sekolah+ujian masuk kampus. Kayak, gila, udah mau jadi anak gede nih aku. Gitu si",1
@subschfess Gak ada😭. Gak deket dgn kawan SMA. Cuma kelas 10 yang kerasa vibes walaupun cm setengah tahun sekolah full offline,1
"Kalo misalkan sekolah offline sampe jam 3 lagi, badan gw remuk sih pasti",-1
Masih kesel gara2 covid sekolah offline cmn 1thn lah kira2 itu juga gabungan kelas 10 1 smstr kelas 12 akhir akhir doang fakk 2 tahun nolep,1
@edwardkwoon eh tapi aku sekolah offline 🫠,0
@kuekeeju LOH?? BELUM OFFLINE? sekolah aku udah offline gradu nya...,0
"@neuyla ihhhh kangen banget ga sih:( sekarang kek pada sibuk gitu jadi ga seaktif yang dulu, di tambah tuh sekarang sekolah udah pada offline ya😔😔",1
"@khaiaths Eh nggak tahu sekolah lain kek apa, tapi sekolah ku walau negeri yang ngurusin ppdb itu anak mpk-osis tingkat 2 sama 3🥲mau online sama offline.",0
"@AREAJULID Ga ada kantin di sekolah dulu pas masi offline, yang jualan depan sekolah pun ga ada kalo pun ada ga bakal dibolehin sama mama. Sekolah sekarang ada kantin tapi tutup karna c word",0
"@AREAJULID Cilor yg suka depan STM sebelum cvd, pas ada cvd gatau lgi si mamang nya pindah kmna, terus skrng udh sekolah offline lagi tetep gaada🙂",0
"@naiichiiruu ada kok yg jual kalau ke sekolah abangnya masih ada, jarang karena gak ada sekolahkan selama pandemic. Semenjak sekolah dah pada offline yg biasa jualan pada muncul lagi",0
@convomfs hah kan skrng lagi online-offline trs bukannya sekolah? wajar aja dia bingung. ini mksndya belajar dirumah (online) atau libur gitu,0
"ppdb jabar

kalo daftar offline ke sekolah masih bisa ambil pilihan ke 2 ga ya?",1
"Aku ga mau ikut acara offline sekolah
Tpi knp anak kls 90% ikut semuaaaaaaaaaaaaaaa 😭😭😭😭😭😭😭😭😭😭",1
"@bininyakjongin @Mlnftr @iiaa_04 @AREAJULID sebenernya banyak ni oknum yg kyk gini, makannya banyak yg ngerasa lebih belajar di bimbel dibanding sekolah, platform belajar online/offline pun rame bgt ya salah satunya krn ini, kasian yg emg gamampu buat les, peer to peer blm tentu bener cara nyampeinnya malah salah tangkap",0
"kerasa banget minusnya sekolah/kuliah online (maaf gak tau aku kalo kerja gimana) tuh orang2 jadi lupa batas jam. kalo offline ya tau kalo malem waktu istirahat jd sungkan mau ganggu, tp kalo online gini menganggap selalu di rumah &amp; selalu stand by hp jd seenaknya sendiri kadang https://t.co/tmcJzwyWKq",0
"@mellifluous_ily BENERRRRRR, bongkar rahasia semasa sekolah offline dulu wkwkwk",1
Tuhan bersama anak sekolah yang ujiannya offline,1
"Tak dungakno mben sekolah offline e lancar,seger waras,",0
@mellifluous_ily samaaa dulu pas masih sekolah offline 😭😭😭,1
"bayangin aja kelas 9 udah bego eh kls 10 makin bego mtk gara2 gurunya ga pernah menjelaskan, ditambah lagi muridnya malas mencary penjelasan di yt:) 
JADI KLO GINI GUNA SEKOLAH OFFLINE TUH APA ANJ",-1
"@4evertbz_ Oo, ok ok aku pikir ulangan offline di sekolah gitu",1
"Sudah libur sekolahhhh 🥲 akhirnyaaa~ walaupun les blm libur, sangat2 lega emak nya ga usah mikirin pr, google meet, zoom, google classroom, absensi, isi form skrining online, ptmt 🥹 semoga next academic year uda offline ajah masuk sekolah fulllll 🤞🏻",1
ngeliat sg temen temen yang sekolah udah pada classmeet offline. RASA IRI DENGKIKU GEDE BANGET INI,1
"@collegemenfess Sering malah nder waktu offline, kebiasaan bekel dari sekolah",1
"Tahun lalu, Foodizz berhasil meluncurkan Sekolah Bisnis Kuliner (SBK) yang telah diresmikan oleh Menparekraf Pak Sandiaga Uno lho Sobat. 👏

Sekarang, SBK bisa dikuti secara online maupun offline selama 6 bulan. SBK ini ada 4 bulan program kelas",0
[Cm] Ujian kyk UAS/UTS offline bisa nyontek ga si kaya jaman sekolah gitu? Jgn di salty cmn nanya aja.,1
"sekolah minggu ini kayanya lebih cape banget dari offline sebelumnya, terlalu banyak manusia baru di dalem kelas 🤒",-1
Besok 1st day jenna sekolah offline. Maknya yg deg degan jiper duluan 🥹,1
@mrkleo02 Sekolah offline akan lebih seru apabila memiliki teman &amp; mudah dimengerti dibanding online,1
"jujur sbnrnya aq irie, pas aku masih sekolah disitu perpisahannya ga offline 😔

tapi aku mau pamer
DIA ADKEL KUU, KEREN BANGET KAN MENTEMEN 😍 https://t.co/4k27W5hif0",1
GUE GABISA SEKOLAH OFFLINE KRN W SEKETIKA ITEM BGT GILA,-1
Akhirnya sampe juga di gue ni cello helga. Setelah ini paket sampe di rumah trus karena tiba” gue sekolah offline jadi pindah ke luar kota. Ini paket dikirim balik juga ke gue 😆 seneng banget bisa buka paketnya sendiri wrwrwrwr 🦖🦖🦖 @ijoscripts @Bukune https://t.co/ZOSGQDxOvd,1
ini di sekolah surabaya anak kelas 9 pada graduate offline semua. SEKOLAH KU KNP ONLINE SIH ANJRIT GEMES BANGET.,1
semenjak sekolah offline tuh kayak jarang kepake😭😭,1
"@schfess tp kalo mpls offline cara paling gampang dr gerbang sekolah, mending dtg pagii. nanti sksd ajaaa (tebel muka aja gausah malu😭, lumayan relasinya buat nanti kalo ada apa apa dan misal beda kelas) atau pas baris mpls, nanti ajak kenalan yg kanan/kiri/depan/belakang kamu ajaa",1
@hundredtaey iyaaa btul :(( offline iya fotonya di sekolah tp pake green screen tpi ttep per jadwal jd gbsa ngmpul2 banget gt 🥺😭,1
sekolah mana lagi yang graduation offline tapi baru ngumumin h-4????? ya betul smansa doang,-1
"@subschfess Jualann sih, kek makanan makanan ringan gituu, kek cimol lah atau piscok lah, offline sih, tapi mayan tauu, aku liat temen soalnya, dan selalu laku, mungkin tiap daerah bisa nyesuain jajanan yang cocok buat di sekolah nya",1
"@collegemenfess Tetep masuk. Kalau kuliah offline blm pernah sih, tp pengalaman terakhir tetep masuk ke sekolah meski setiap bbrp menit berhenti di jalan krn perut kram dan kepala berputar. Kalau diterusin jalan takut nabrak atau jatuh sendiri. Jd malu nanti.",1
@minisodeu udah pada balik sekolah offline kayanyaa huhu,-1
"@collegemenfess Kalau sepengalamanku sekolah offline dulu, aku jaga2 bawa parasetamol sama minyak angin sih dan dua itu ngebantu menurutku,,, tapi gatau untuk sekarang soalnya belum pernah kuliah offline😭",0
@covelitee Emang sekolah udah offline ya dek?,1
gini bgt klo sekolah offline,-1
"Ganbatte buat pejuang UAS offline semester genap! 💪🏽

Semangat buat yang mau daftar sekolah negeri! 💪🏽

Fighting buat yang lagi ngerjain PAT di sekolah! 💪🏽",1
"@arywahyuni___ @maltvhe mjb kak, aku bikin di sekolah tujuan atau kalo sekarang sekalian aja daftar offline kak",1
"Buat kalian yang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker please pake masker ya guys, jaga kesehatan supaya terhindar dari penyakit hepatitis akut #LawanHepatitis stay safe everyone!",0
"Buat temen-temenku sekalian yang kerja, yang sekolah, yang kuliah offline #TetapSehatPakaiMasker please banget harus pake masker ya, jaga kesehatan supaya terhindar dari hepatitis akut #LawanHepatitis https://t.co/FjgreyXjMI",0
"Buat kalian yang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker ke luar rumah beraktivitas tetap pake masker ya, jaga kesehatan supaya jauh dari hepatitis akut #LawanHepatitis",0
"Rek semuanya, Buat kalian yang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker please pake masker terus ya, jaga kesehatan supaya jauh dari hepatitis akut #LawanHepatitis https://t.co/bvMzAlVbKG",0
"Buat kalian yang masih sering keluar buat kerja, sekolah, atau kuliah offline jangan lupa buat selalu pakai masker ya #TetapSehatPakaiMasker  #LawanHepatitis https://t.co/XoVnjH904S",0
"Buat kalian2 yang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker please pake masker ya, jaga kesehatan supaya jauh dari hepatitis akut #LawanHepatitis https://t.co/4keQz1xxWW",0
"Karena sekarang udah offline jadi buat kalian yg kuliah, sekolah, maupun kerja  #TetapSehatPakaiMasker please pake masker ya, jaga kesehatan supaya jauh dari hepatitis akut #LawanHepatitis",0
"Buat kalian yang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker please pake masker ya, jaga kesehatan supaya jauh dari hepatitis akut #LawanHepatitis",0
Bagi anak-anak atau adik kalian yang sekolah offline #TetapSehatPakaiMasker tolong diberitau agar jangan lupa untuk memakai masker #LawanHepatitis,1
"Buat teman-teman yang sedang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker please untuk tetap pakai masker, jaga kesehatan dan kebersihan diri supaya jauh dari hepatitis akut #LawanHepatitis https://t.co/SmWmSfFbuy",0
"Td malam gue udah janjian sama teman ke sekolah ngambil ijazah. Gue udah izin ke dosen, udah hampir sampai. Trus teman gue tiba² nelpon sorry Cha dosen gue tiba² masuk trus offline 😩😩",1
"Seneng deh liat org skrg mulai pake seragam sekolah, trs udh kuliah offline...",1
"sekolah udah pada full offline ya??
rame banget jalannya 😬",1
"@txtdarishoppe Instansi pendidikan Indonesia sudah mulai aktiv, para pelajar sudah mulai sekolah offline. Saatnya punya sepatu baru,girls! Langsung cek linknya di bawah ya :)
https://t.co/gLFeY579pa",1
@schfess kayanya offline sih nder soalnya kemaren di sekolahku banyak bgt anak smp sama ortunya dateng ke sekolah🤔 tapiiii gatau deng,1
"@sunnyineza Mungkin meman jumlah driverny agak berkurang,,, selain itu jg kayakny anak2 sekolah dah mulai full offline sih? Abisan gue liat kalo pagi lewat mzr kayakny gojek banyak banget nganter siswa sekolah...",1
"Apalagi nyatet beuhh waktu kelas 8 kayaknya rajin aja nyatet tp semenjak pandemi jarang bngt, dan pas sma kelas 10 ga ada catetan samsek pas sekolah offline.",1
"@izaenn_ pas sd sering ikut olimpiade ipa, lomba tari antar sekolah, aktif pramuka, mtq kecamatan dll. pas awal smp jadi mayoret, pinru pramuka, lomba nyanyi - tari - tilawah - futsal cwe antar sekolah. trus abis offline sesudah covid malah jdi langganan guru bk karna bolos mapel😭😭",1
"@schfess oh ya! tapi kamu bisa banget ngandelin bimbel online yg lebih murah!!!zenius dan pahamify sangat membantu buat tryout dan materi2 gituuuu. aku lebih nyaranin ini drpd bimbel offline

kesimpulan:
*les itu bagiku WAJIB, karena materi sekolah ga 100% diajarin. minimal bimbel online.",0
"@sbmptnfess Engga ga gt :) lebih santai jamnya dr pd sekolah, kalo online sih enak. Kalo offline bakal bolak balik",0
"@schfess Aku!! US kemarin pake kertas dan itu ujian offline pertama kali setelah sekian lama. Aku juga termasuk orang yg lebih paham sekolah offline, sem 6 kan udah mulai ptm, alhasil lebih paham. Buktinya rata"" raport sem6 tertinggi wkwkwk",1
"Setelah libur 2hari, akhirnya sekolah offline lagi. Rayakan! Cc: @luciohabib3",0
"Harusnya hari ini udah selesai PAT, tapi karena kemaren jumat gak masuk gue harus susulan. 

Susulan MTK Besok, Jam 8 pagi di sekolah (offline) 
Do'ain semoga gak susah",1
"mau bilang u did great for this monday y'all. jgn lupa istirahat sama minum vitamin, terutama buat yg udh kuliah/sekolah offline yaa. gn yorobun 🫶🏻🫶🏻",0
@tanyakanrl Sekolah online tiba2 ada pengumuaman ujian offline. Serem g tuhh,0
"not my school maksain offline padahal udh bnyk yg kena covid gk lucu bngt anjir kalo gw kena gara"" mereka padahal gw udh maksa bener"" gk kemana selain sekolah",-1
@tanyakanrl Ku semenjak sekolah offline dua kli nder,1
@djakartafess haloo kakk kebetulan sekolah kita mau ngadain pensi offline yg gs nya ada the overtunes nii😍😍😍 kalo minatt bs bgt click link ini yaa kak ➡️ https://t.co/RQeJRYFxBo https://t.co/cT1G7J2Ppq,0
"@coupsmin eh kemaren aku juga gitu tau pas mulai sekolah offline pasti pas pulangnya langsung tepar tidur, aku libur hari ini!!! jadi kerjaannya nonton doang deh",1
"cape sekolah, pulang² nenek sambat mulu 🥴😵‍💫 udah pengin cepet² melancong jauh dari rumah lagi. minimal diklatnya offline kek!!!",-1
alarm jaman masi sekolah offline https://t.co/y9qjNCj6Hg https://t.co/hxWGOAgRtR,1
"Today situation: juggling kerjaan &amp; ngurus sekolah si kakak yg uda mulai offline. Riwa riwi sendiri karena the other partij lagi persiapan world tour 

The other partij ; https://t.co/D7HoBXPBjH",0
"..gak ada uang seragam, hub/cabang offline juga gak yg wow fasilitasnya kok tapi cukup untuk anak2 belajar. Yang jelas kami suka sm visi misi mereka bahwa tiap anak punya perkembangannya masing2 jadi gak disamaratakan kemampuannya. Di sekolah si sulung jg begitu..",1
kesan w si b aja cuma w kurang puas ngerasain sekolah offline,1
"Iri banget adek kelas udah wisuda offline, angkatan gw cancel... :'

Anyway congrats ya adek adek, sekolah di masa pandemi pasti susah (walaupun enak banyak gabutnya kan kwkwkw)

Semoga dilancarkan studi dan karirnya, lulus sekolah ribet bosss siap siapppp kwkwkwk",1
"@schfess i feel u nderr, kalo kata sahabatku sih niatin aja sekolah buat dapetin ilmuu. masalah nilai tinggal kita usaha sebisa mungkin &amp; doaa. lagian biar udah kebiasa klo nanti ujian offline n pas kuliah ngga nyontekk trs berkah nilainyaa 👍👍",1
"dijuaaaaal sepatu ventela 70s low black, cocok dan sangat rekomendasi buat kalian yg mau kuliah offline atau sekolah offline🥰🤗🤗 udah ada shopeee nya ygy https://t.co/RI3WJeNrmd",0
💭 jogja berasa kota pelajar banget setelah skrng sekolah udh pada offline... mwacetttt,1
"@convomf Iyah nder, itu kan dikasih tau kalo pendaftaran bisa dilakukan lewat online melalui website atau melalui offline dengan mendatangi sekolah pilihan 1, terus di bawahnya dikasih tau kalo yang offline pendaftarannya buka dari jamber sampe jamber, begitupun yang offline atau luring",1
"@kthksj_loml Iya,udh lama offline ini baru plg sekolah",0
"@bunaALL wkwkw buna mahh, adek Al udah sekolah offline bun?",1
"@areinblue Gak ada sumpah 😭
Tapi ini jam belajar aku
Waktu sekolah Online 3-4 jam
Sekolah Offline 2-3 jam
Mau ujian 4-5 jam
Perhari, udah gini doang",1
"Sapa yang hari ini ke sekolah/kerja offline nih


Anya dan Yuri juga harus bertugas nih!
Satu menyelamatkan dunia, satunya demi dunia kakaknya~

Tonton [SPYxFAMILY] di OTT kesayangan kalian: BStation|CP+|Sushiroll|Netflix|iQIYI|Vidio|Viu|WeTV|Disney+

#SPY_FAMILY
#SPYxFamily https://t.co/g5squ9RxFR",1
Hari ini bocah mulai UAS offline alias ujian akhir di sekolah..baik emak maupun anaknya dalam tekanan krn 2 tahun terbiasa online😂😂😂😂,1
"Dengan demikian FMR Surabaya mengajak kawan semua yang ingin mencapai sosialisme untuk mengikuti Sekolah Politik Sehari kami. Sekolah ini akan berlangsung secara offline.

#sosialisme #sekolah #politik #revolusioner #mahasiswa #pelajar #buruh https://t.co/j7nknOBUOB",1
"PPDB SMA, SMK dan SLB di JabarTahun 2022 dimulai hari ini. Meski digelar secara online, namun masih ada orang tua peserta didik ingin daftar offline.
https://t.co/056UA9K2n7",1
"@ningnyz_ semangattt, lgi sekolah offline mau ulngn",1
"sekolah lain enak banget anjir ujiannya offline tapi pake hp/laptop, gue msi pake kertas t___t",-1
💙 Kalian pernah gak si sekolah/kuliah offline trs ga mandi karna kesiangan?  Bru terjadi pertama kali di ak. :&gt;,1
"@baby_gums @schfess Aku ga pernah les nder, tp alhamdulillah bisa dpt juara kelas dan juara umum di sekolah. ya.. walaupun tetep ga lolos snm sm sbm jg hehe. Temen² ku yg lolos sbm mereka kebnyakan les offline. Aku ga bisa ikut les karna kehalangan biaya, buat beli wangsit aja ga sanggup wk😄",1
baru mulai sekolah offline langsung online lagi anjg,-1
"klo liat friendlist steam kadang nyesek gitu, udh pd offline berbulan2 karena urusan kerja, kuliah, sekolah.",1
