tweet,label_sentimen
"Kekurangan sekolah offline sakit pinggang cug, cape duduk mulu",-1
"@teenyumd @sy4sh4kh4 gess aku mau bilang, ntar selepas 14/11 mungkin aku sudah gak bakalan aktif lebih tepatnya udah sekolah offline dan aku asrama,,ahayyyy,, masih lama sih

yaaahh kira kira gitu translate jametnya😌",1
"[askrl] spill outer yang bagus buat seragam sekolah, dong
mau offline nih 🤩",1
Knp sekolah offline tuh klo istirahat bentar bgt😭 bekel gua gk pernah abis klo bawaa😭 https://t.co/qDmrVh5j5h,-1
"@_cimory Nggak, sekolah offline sudah pulang",0
@convomf gue juga lebih ke sekolah online sih tapi gue ngerasa perlu untuk offline biar lebih berani karna sumpahh selama online gue jadi lebih kayak kurang pd trus takut buat bersosialisasi. makanya gue selalu bilang kediri sendiri LO HARUS ADA PERUBAHAN😭😭 gangerti jga ama diri sendiri https://t.co/MbmpcsvlJA,1
gatau aja yg lulusan c word pengen balik sekolah offline,1
mager bgt anying sekolah offline,-1
"adek gue pada sekolah offline, gue di rumah ga ngapa ngapain kuliah jg baru tar sore. berasa pengangguran anjir",0
"@mashiikaru daring tuh sekolah online klo ptm pelajaran tatap muka jd offline gtu, emank km sekarang ga kuliah kh kok berkeliaran",0
"@bertanyarl gue bngt kalo di sekolah😭mana kelas gue ganti jadi ga nyampe sama wifi sekolah sad bgt akhirnya cuma buka galeri, atauga main game offline😭",-1
"sekolah offline 2 jam gerah banget anjir, mana gaboleh nyalain AC",-1
@convomf Sekolah offline berasa latihan militer,-1
"@convomf BETUL setiap sekolah offline bawaanya panic attack terus, bagusan online jdi rada tenang",-1
@busifess iyaa nder kynya pada mulai sekolah offline,1
"Jujur ya pas sma tuh kan gua 1,5thn ke potong Corona jadi online, emng enak sih online tapi lebih enak offline. Karna beneran kerasa bgt sekolah nya terus juga jadi punya kenangan gtu deh, klo bisa SMA lagi gua juga pengen Anying rasain jadi agit",1
kalian udh masuk sekolah offline blm?,0
"@LJmanager IYA KAK
Ini aku expo gitu kan, dari univ sm bimbel. Trs emg ada jadwal kita dtg ke sekolah. Aku kira expo nya bakal offline kl kita ke sklh, ternyata sama aja, ttp join zoom🧘",0
"@schfess dua duanya sih. online lebih ringan, materi ga nyampe kepala, tapi ada banyak waktu buat searching kembali materi yang diajarin. offline berat, tapi materinya masuk otak, cape setiap pulang sekolah muka selalu pucet...",0
Hari nie kalian pda sekolah online atau msih offline?,0
untung beberapa masih online kalo offline udah jadi korban bullyan nii fans MU di sekolah,-1
Hii moots!! Kalian udah mulai sekolah/kuliah offline ga? Aku ke kampus cuman buat praktikum 😭,0
@ilenoirr Sekolah offline,1
"sekolah offline, biasanya jam 06.20 udh berangkat, tpi tdi jam 06.39 baru bangun(lagi), bisa""nya udh bangun jam 04.40 malah tidur lagi,hadeh tolol banget dh😮‍💨untung kaga telat",-1
Males bngt sekolah offline,-1
@A_ChristyJKT48 Kalo sekolah offline udah ketinggalan bus sekolah nih,0
"@haeeeedarrrr Ngga,soalnya aku jawalnya sekolah offline",1
"morning semuaa!!aku sekolah offline today,kalian gmn?daring/offline🫂",0
@convomf Makin kesini makin males sekolah offline anjir,-1
gue mau sekolah offline,1
"@rjchanyxw Sekolah Offline, udah nih😁",1
"FR sekolah gue gajelas bgt anyink, masa mau dibotakin 😭 mending offline aja kalo gitu 😭 https://t.co/WqPFLw3tok",1
"@txtdarigajelas Emang mendingan sekolah offline dah, onlen gini jd ga ada adab",1
aku mah dari awal dgr bakal balik sekolah offline langsung ga tenang hati https://t.co/MZV86y2gwk,-1
@imnoturfavv_ Eyy... Kamu sekolah offline yyy? Wkwkwk,1
"@sopechive Sekolah sih, but tidak offline hehe",-1
aku close dulu sampe nanti siangg soalnya hari ini sekolah offline😃,-1
@rhmrnjn belum offline nih:( SEMANGAT SEKOLAH OFFLINE NYA YAA !!!,1
"@schfess Campur aja sie kayak sekolah ak
Seminggu 2 kali offline sesuai jadwal masing², dicampur online buat mapel yang dirasa ga terlalu penting di kejuruan (kayak pkn, sunda, dll)
Jadi offline tuh fokus di mapel penting kayak mtk sama mapel kejuruan 👍🏻",1
"sebenernya selama satu jadwal sama bestie ya, sekolah offline tuh asik https://t.co/7IACawjKw9",1
Kapann aku sekolah offline? 😭😭😭😭😭,1
"@convomf giliran online katanya pengen offline, pas offline pengen balik online. ga usah sekolah aja yuk bisa yuk",0
pada sekolah offline  ya?,1
sekolah offline day 1 banyak jamkos nya,1
"tanyarl kalian risih ga sih kalo misal temen kalian ngomong gini? (konteks: sekolah adain event, ada 3 kegiatan beda dan setiap murid pilih 1. eventnya wajib dan offline sedangkan sekolah masih online) https://t.co/dJXaxq4zue",0
@nanajaemin2713 sekolah online offline nih?? btw udh sarapan lom?,0
@peachiesjeha sekolah online offline nih?? btw udh sarapan lom?,0
Sekolah udh offline tpi masih ada tugas video. It's another level of pain🥲,-1
sekolah kalian offline atau online?,0
kalian sekolah offline atau online?,0
"bener bgt anjir. udah nolep, gpunya temen disekolah lagi🥲. klo sekolah offline pusing bgt jujur https://t.co/sxUhqJCDzr",-1
"@HWidjanarka semangat guru memang terletak pada kehadiran muridnya ke sekolah seh,apalagi semenjak pandemi yang memaksa sekolah harus online, terus sekarang perlahan mulai kembali offline lagi rasane semangat mengajar langsung berlipat ganda. menurut ku seh seperti itu 😅",1
sekolah offline/online?,0
sekolah offline tidak seseru yang di bayangkann.... https://t.co/Mr1R79MP7J,-1
@tennaddict semoga bisa sekolah offline lagi yapp,1
"@abcdefriendlyz hlow, udh sekolah offline? semangatt 💪🏻",1
@E1O19 Offline apa online dah sekolah e? Tar gua udah bantu bikin alesan taunya offline,0
"p t the m, siapa yang sekolah offline? https://t.co/bhjxl90Wso",0
"Sekolah offline hari ini AAAAAA
Ak berapa kli bikin sekelas ketawa *pamer",1
"Agree, jujur sekolah offline sekarang ga enak idk why https://t.co/CvyUTWqe9n",-1
@TXTdariHunter sekolah online / offline?,0
"@H0URLYHAN MSLHNYA DI SEKOLAH SY TUH UDH OFFLINE.. CM SY SAKIT, JDINYA DARING",-1
eh kalian yang sekolah offline itu berapa jam?,0
@zhevaanee km sekolah ga? offline atau online nie?,0
"Sekolah offline,,, apakah sekarang saya tertarik?? Ohh tentu saja TIDAK.",-1
@sunflarfo semangatt ptm nya!! sekolah offline tp sesi 2 siang,1
mootssss kalian hari ini sekolah online atau offline? 🧐🧐🧐,0
@boongimork pasti sekolah offline,1
sekolah offline panas👎,-1
@feylise ooh sama dong besok aku jg sekolah offline! semangat sekolahnya yaa,1
"@bertanyarl lagi sekolah offline, tapi gurunya dari tadi gaada dan semoga jamkos wkwk https://t.co/AIMQh7Utcq",1
"@omnnivora Bangun, sekolah, offline😌😌😌🙂",-1
tgl 3 des bangtan konser offline gue sekolah offline tai,-1
kalian masih sekolah online / offline?,0
"morning,dari aku yang sekolah offline 💛",1
@markliioon Udah🥰 dyaz udah sarapan belom? Hari ini aku sekolah offline 🤘 have a nice day too dyaz💗,1
kalian udh ada yg sekolah offline kah?,0
"@mathmallow Kalo ada class meet offline ntar yg bukan PO banyak yg jd korban buat ikut lomba, soalnya PO ga boleh ikut lomba di class meet. Kalo di sekolah ku si gitu, sekolahmu iya ga beb?",0
Pertama kli sekolah offline https://t.co/9VPDn5nlKY,1
@pearlforjeno_ sekolah online offline nih?? btw udh sarapan lom?,0
@sze_lxyc229 sekolah online offline nih?? btw udh sarapan lom?,0
@BucinnyaRenjun5 sekolah online offline nih?? btw udh sarapan lom?,0
@tenyuwmay sekolah online offline nih?? btw udh sarapan lom?,0
"pagiii..
buat yg sekolah offline SEMANGAT YAA!!💗💗✨",1
@sunshinellaaa sekolah online offline nih?? btw udh sarapan lom?,0
@huangplanet sekolah online offline nih?? btw udh sarapan lom?,0
"@bonngbudi @_m0ndhs_ Hari ini aku kesekolahh, Kim sudah sekolah offline atau masih online Uncle?",0
"@doycoungt HALOO RINN AKSKSUSJSNS YAALLAH, gimana kabarnyaaa??? dhh sarapan lummm?? hari ini sekolah? daring? offline? kuliah? kerja? apapun itu semangatt rinnn!!!",0
@y00_rina11 hyonk kao sekolah offline tdk,0
"Paling males sekolah offline kyk gini, mana cuman 6 org",-1
@subschfess Aku malah semangat bgt sekolah offline 🥺,1
kalian hari ini sekolah offline/online?,0
asw besok sekolah offline,-1
Sch! Males banget hari senin sekolah offline:(((( https://t.co/DqLGm9ozxs,-1
@sakmashiro Semangat sekolah offline nya dek,1
@taesmileliketht bagian pjj aku. semangat sekolah offline nyaa !,1
aku agy sekolah offline,1
"@RustyRov ya klo emang lu mau males malesan mending bdr sih dim, tapi mau kerasa gak jenuh trs seru mending sekolah offline 😄🧐",1
aaaaa aku sekolah offline,1
aku yo ndak kuat nek sekolah offline:( https://t.co/kW9L7EwC5c,-1
"kalian yang sekolah offline, pulangnya jam berapa? 💭",0
sekolah offline/online?,0
"selamat pagi semuaaa
sekolah offline huft",-1
@mcflurrychokoo offline tapi sekolah siang,1
"@schfess Punyaa, waktu masih jaman sekolah offline, ak make lagu ini buat alarm😓🖐️",1
@gabuniki Sekolah udah pada offline yak😭😭😭😭 kalo gurunya ganteng inget kata tukang ayam bakar,1
"@miniecaa pagiii, semangatt sekolah offline nyaa. jangan deg deg an yaaa",1
@kimatchaju iya kan gw sekolah offline,1
"pagiiii, hari ini aku sekolah offline hari pertama. deg²an banget plisss 😭",-1
Aw sy sekolah offline 😍,-1
"Pagi moots! Yg sekolah offline semangat, yg daring jangan tidur",1
"@Fenly_un1ty Morining kak fen❤ , ini lagi siap2 mau sekolah offline",1
"pagiii, buat yang sekolah offline semangat ya♡",1
"@queennKrii sekolah offline kak pulang jam 12, di lanjut les jam 3 wahwah😗",-1
@snikthbinn Semangat sekolah offline🙆🏻‍♀️,1
First time sekolah offline jujur ga asik gada kakel,-1
sekolah online pengennya offline pas udah dikasih offline malah males malesan dasar aku,-1
"@convomf Iya, gw tiap minggu les sma sekolah offline jadi harus isi",0
@convomf beli soalnya buat sekolah offline,1
Aku sekolah offline hari inii,1
Sekolah offline kapan dibatalin dah gue capek bgt anjir offline cm buat ngabisin bensin dan kuota,-1
"morning moots, btw yg hari ini sekolah offline/online semangat ya!",0
"struggle pertama waktu itu kirain online ternyata offline, dah enak2 bangun jam 6 lebih taunya harus berangkat sekolah wkwk skrg malah kebalikannya.. kenapa seimbang gitu yaa :"") https://t.co/RuluFpsSE4",0
@convomf kalo lg sekolah offline aja,0
"Good morning~!✨
Sekolah dah mulai kelas offline..
1 tahun lebih sama sekali belum kenalan ma yang lain di kelas.

PAIN",1
pada sekolah offline ga nich?,0
@bertanyarl sekolah offline😮‍💨,1
PENGEN SEKOLAH OFFLINE 😭😭😭,1
"@hygge_ym u too, sekolah offline pts nih w",1
Akhirnya saya sekolah offline lagi😃,1
sekolah offline 😥😥,1
ih temen temenku di sekolah lain udah pada offline hari ini keren,1
pada sekolah offline gasih?,0
"Adik aku jiwa malesnya luar biasa, dia gamau sekolah offline hiks kalo tetep dipaksa pasti ngelawan ampe main fisik😭",-1
Pada sekolah offline ya?,0
Masih males malesan kalo mau sekolah offline☹️,-1
pagi guys aku sekolah offline,1
"good morning moots, hari ini aku sekolah offline. hdue padahal lagi pusing gegara bawaan dari flu btw jangan lupa mam ya😘",-1
y allah lupa aku jam 7 offline meh whatever sekolah ku deket sama rumah ok aku mandi dulu,0
"Met gw Sekarang sekolah offline, doain y semoga gurunya gak nagih tugas https://t.co/15UGgrvUaE",-1
"wish me luck skrang sekolah offline, gue ga kenal siapa siapa 😔",-1
oh wow adek gue (sma di jaksel) udah mulai sekolah offline…,1
@laraseyaaa huaa semoga bisa cepet sekolah offline,1
Syukur blm sekolah offline,-1
schdkfks hari ini sekolah offline https://t.co/GLRSvhy5hp,1
"sch! kangen sekolah offline tanpa sesi sesi an ga si? :(

✄・・・
🧐 Trivia: Rumus harga keseimbangan pasar adalah Qd=Qs",1
"sch! gais pas dulu masih sekolah offline kalian paling sering kehilangan barang apa?? sharing dongs

✄・・・
🧐 Trivia: Stratifikasi terbagi menjadi stratifikasi terbuka, tertutup, dan campuran.",0
kalian sekolah offline gak??,0
anjir dah masuk minggu sekolah offline,-1
adekku sekolah offline owowoow aku juga takut sekolah offline masalahnya hp ku belum selesai!!!,-1
"@Fenly_un1ty Morning ko, siap dong ko kan hari ini sekolah offline",1
"hari ini sekolah offline

and do you know pren,¿¿

GUE LUPA CARA MAKE DASI UEUEUE 😭😭😭😭😭 https://t.co/CctvZAtYUw",-1
"SALAMAT PAGI,SEMANGAT BAGI YANG SEKOLAH OFFLINE,YANG KAGA YAUDAH SEMANGAT JUGA🥰",1
Hari ini masuk sekolah offline lagi hiksssrothh malas,-1
Mager banget sekolah offline,-1
@TXTdariHunter sekolah offline / online?,0
yg sekolah offline jgn lupaa sarapan ya!!,1
sekolah offline/online?,0
ow yey aku sekolah offline,1
"Sekarang sekolah offline , yey 😒",1
sumpah gue makin sini makin males sekolah offline😭😭,-1
"Sekolah, offline 😔 https://t.co/ahcjEq6eWO",1
Ngantuk tapi ada sekolah offline,-1
Sekolah offline 😃😃😃,1
Hari pertama sekolah offline adik adik,1
"gue mau sekolah offline, taejin live dulu donk biar smangat",1
"pagii, selamat sekarang gue otw sekolah offline hufttt",-1
"ah shitt nyesel banget dulu pengen sekolah offline, enakan sekolah online",-1
Aduhh hari ini saya sekolah offline,-1
Bye bestie nanti sekolah offline🙏🏻,1
"@snikthbinn Tidakk, sekolah offline nanti pagii",-1
"sch! kalian kalo sekolah offline masa sekarang itu jadwal pelajarannya ganti² ga?, kalo ganti² biasanya diumumin jadwal barunya h- berapa hari/jam?",0
"ugh udah lama ga keluar rumah jadi terbiasa ga berinteraksi sama org lain selain keluarga dirumah.
semoga sekolah offline ga buruk :( tp takut bgt plis",-1
belum tidurrr perkara nanti gue sekolah offline jadi tugas ekonomi harus tuntassss emng syalann battttt https://t.co/JU03MlT6zt,-1
@moonareas Nanti sekolah online apa offline?,0
@blossomlng_00 Enak yah sekolah uda offline .. ini aku aja meeting masih onlen😔😔,1
"Ini gw bisa selesai sampe jam berapa deh, MANA PAGINYA GW SEKOLAH OFFLINE",-1
SEKOLAH OFFLINE SOALNYA,1
@enha1luvs tak tahu ada class ke tak sebab kan i dah sekolah offline but i group a so this week study sendiri je kot 😭,-1
besok udah mulai sekolah offline dan pasti ini gue ga berhenti salting because crush gue satu kelas gatau besok kalo ajak dia ngobrol harus ngomong apa hahaha,1
PAS MAU SEKOLAH OFFLINE KOK MALAH GABISA TIDUR?!?!?!?!,0
bsk sekolah offline tp gabiss tidur sekarang,0
gabisa tidur gw oh baru inget tadi gw hbs minum kopi. mana besok sekolah offline kesiangan kn gk lucu😔,-1
"dikit, tapi kalo sekolah offline jam tidur ku langsung rapi banget https://t.co/UDSrxHdIXk",1
Besok masuk sekolah offline moga entar pulang sekolah pas buka Twitter langsung dapet congrats Aminin dulu aja dah,1
"Hai kamu penghabis gratis sms waktu lalu :)
Apa kabar? udah lama ga jumpa ya 
Gaada maksut apapun cuma heran aja dulu kita ngobrolin apa aja si sampai gratisan 5000 sms gacukup sehari
gratisan nelpon 2jam aja kurang
Kok bisa gitu loh, padahal dulu masih sama” sekolah offline",0
baru lihat jadwal sekolah offline hari senin pulang jam 1 siang aaaaa😭😭😭👊🏻,-1
sekolah offline tuh butuh apa ya..,0
kalo lagi ga males + ga sekolah offline sih iya https://t.co/XnwSfRdFOB,-1
@schfess aku dah jarang pake gc udah offline jd ya kumpul sekolah semua,1
bsk sekolah offline tapi seragam w masih di ember alias yaa masih di air rendeman 🤨,0
@schfess aku udh ga pake google classroom lagi nder alias udh sekolah full offline 🙃,1
ngopo kudu h-1 sekolah offline,0
"Ga kebayang kalo sekolah offline, gimana nasib fans MU di sekolah mana besok senin",-1
"@sjaeyunwolf masalah nya besok aku sekolah offline jadi di kumpulin, ga keburu kalo pagi ngerjain nya",-1
"klo abis ini sekolah offline trs gimana ya, tbh gue blm bnrn siap. pake sesi” an aja gue nyiapin mentalnya seminggu",-1
bsk gue sekolah offline mlsss,-1
Besok gue sekolah offline :)) mager bnget :)),-1
OMGG besok sekolah offline,-1
"Mending tidur dah, besok pagi sekolah.. mana udah offline daripada ngantuk ngantuk di kelas.",-1
Sekolah offline padahal belum pada vaksin here we go 😗 https://t.co/ulIVTSh86G,-1
"ra bayangke aku dadi rafi rabbani,sesok pertama sekolah offline andang wes di ece konco2ne",1
aku akan tidur 😇 karena besok sekolah offline 🤢🤢🤢🤢🤢,1
BARU SADAR BESOK GUE SEKOLAH OFFLINE AAAA😭😭,-1
"tanyarl siapa yg besok sekolah offline??????
huhu harus mandi pagi mana sender bsk ada apalan kimia :(",-1
besok gue sekolah offline 😱😱😱,1
sumpah ya sekolah offline bikin stress,-1
"FISIKA FAK BGT LAHH, NGGA NGERTI APA APA, GURUNYA MASUK SEMINGGU SEKALI NGEJELASINNYA NGGA DETAIL, EH DIKASIH ULANGAN TERUS NJIRR MANA SEKOLAH OFFLINE KIT HEART AKUU UDA DUA KALI DAPET NILAI RENDAH",-1
eh laaahh males bgt sekolah offline padahal biasanya gw semangat,-1
ohiya bsk pd sekolah offline ya.... pantes teel sepi bngt,1
Ini kapan aku sekolah offline nya ???,1
"jam segini aku lagi degdegan mau ngehadapin senin besok, padahal kalo dipikir pikir sekolah online lebih santai, mandi gak mandi gak kelihatan, sarapan tinggal ke dapur bawa ke kamar, jamnya juga dipotong setengah. kok dulu pas jaman offline aku biasa aja ya...",-1
guru ak gjls bru ngasi jadwal jam segini buat besok sekolah offline 🙄🙄,-1
"💭 umm guys, besok hari pertamaku sekolah offline sebagai murid baru. can u guys cheer me up? tiba-tiba aku takut banget ga punya temen... ☹",-1
"@schfess itu arusnya gede banget busett ga heran kebakar, kabel yg parallel ditengah itu ilangin coba.. untung ga percobaan offline, hangus ntar sekolah 😂",0
"Kerja yang dilakuin online ada ga ya? Aku masih minor, baru kelas 10 dan offline. Kalo kerja offline / langsung keknya gabisa, karena bentrok sama sekolah, tugas dan les :(",0
malem ini gue nyoba ga ambil tidur jadi pas udah pagi langsung sekolah offline😉,-1
@ENHYPEN_members Kak besok aku sekolah offline 😭😭,-1
udah baru baru ini pas udah sekolah offline https://t.co/1IO0GAFl6W,1
Lucu banget liatin anak remaja exciting besok dah mulai sekolah offline,1
"lebih 5 WKWKKWKWWK NOLEP BAT YA GUA DULU, skrg gak karna udh sekolah offline https://t.co/aieWZg3im2",1
sekolah anya lucu bgt offline sebulan sekali,1
"@cutycheol aku miskin, belom sekolah offline gaada uang jajan WKWKKW🙈",-1
kenapa harus sekolah offline sih kan aku malas bangun pagi😔🙏,-1
besok kalian sekolah nya online apa offline?,0
@ninindyyy_ besok sekolah offline:(,-1
Ngespace yuk @hyunjiniegf @Rxxdl_ Eh lu besok sekolah offline gak?? Kalau sekolah offline gak usah wkwk,-1
"besok sekolah offline, trus foto ijazah. gpp deh, soalnya jadwal foto ijazahnya pagi, mukaku belom berubah jadi ladang minyak",1
dh tidur dulu bsok sekolah offline...,1
@jjevianadhy @jnandaradhy besok adek sekolah offline???,0
"hai, besok kalian sekolah offline or online 🤔",0
Besok sekolah offline dan aku mules rn:),1
"dulu pas offline bangun tidur ku terus mandi, sekarang online bangun tidur langsung sekolah",0
Ngedudel dulu sebelum besok stress dengan sekolah yang mulai offline sama deadline commission.. https://t.co/kYkR09zfOn,-1
"Dari pagi tuh udah bantuin masak buat tahlil mama sama ayah terus siangnya zoom, angkat jemuran, nyapu ngepel, sorenya pergi buat nobat pas pulang nobar juga masih harus bantuin beres beres rumah nenek. Besok pagi harus nyuci baju segunung, si adek juga besok sekolah offline:)",1
@kth_official_ besok sekolah... offline,1
via setiap cerita aku iya iyain aja biar cepet dahlahhh skrng uda sma ah gaseru jir kenapa aku telat sii nahloh skrng aku bingung mau curhat nct ke siapa. ngga sih lebih ke kayak enakkkk ga si dulu pas sekolah offline cerita nyambung sm chairmate. mianhae via🙏🏻😭,1
"engga, besok sekolah offline https://t.co/JKHf1vQ5s5",1
@lauvskyu Semangat fayy💪🏻 bsk aku juga sekolah offline:') kyu titip salam sama aku katanya kangen kmu https://t.co/JTdm6BECvw,1
"@Imyourbeeeee Kalo sekolah offline kan palingan capek punggung sama capek mikir, soalnya didepan layar terus. Kalo capek olahraga itu lebih bokin ngantuk, apa ya kaya lu buat sekedar bangun dari kasur sampe gaada tenaga terus mata sampe berat banget rasanya harus tidur saat itu juga",-1
Besok mulai sekolah offline lagiii😀,1
"@giiegiw maless bangett, aplgi besok gue sekolah offline 🚮🚮🚮🚮💪🏻💪🏻💪🏻💪🏻",-1
Btw besok aku sekolah offline,1
"@schfess Pas sekolah SMA 350k / minggu subsidi uang jajan diluar sekolah 400k HAHAHAHA
Kuliah karena offline sih belum tau sebulannya berapa semoga dapet banyak dah 🤲🏻 pas offline cuman subsidi uang jajan 2 minggu 600k sama kuota 300k / bulan",0
"@lobiotion Haha minggu kemaren aku udah offline 2 hari plus sabtunya ekskul capek bgt ternyata, keknya aku udah lupa gimana rasanya sekolah offline",-1
"besok tuh
1. giliran gue yg sekolah offline 
2. tugas 2 minggu yang lalu belum pada kelar 
3. gue ngantukann
4. point nomor 1 https://t.co/g1XytlbDPU",0
"Kgn sekolah offline kek dulu,, bilang nya sakit pdahal ikut tryout Akbar di sekolah Laen hahahaha",1
BESOK AKU SEKOLAH OFFLINE,1
@jenoleeowner sekolah offline tapi selang seling,0
@jenoleeowner sekolah offline,1
Kalian udahh sekolah or kuliah offline gakk??,0
ajg besok sekolah offline ajggg,-1
@atmajayaindraa Gw besok masih sekolah online dar minggu ini doang gw offline,0
"Guee tidur duluaan ya moots , besok sekolah offline jadi harus bangun pagii heheh good night mootss 💫😴",1
sp yg bsk sekolah offline cung✋🏻,1
"@bertanyarl alhamdullilah nggak gitu semenjak sekolah offline, jadi walaupun di luar rumah tetep bisa scroll tl hahah",1
"@bluecloveren nggakk. mksdnya pgn sekolah dari rumah ke sekolah..ttp offline nomer 1 karena kalo onlen masuk kuping kanan keluar kuping kiri.......
BLMMM. yg kata waktu itu ada foto amuro pake baju kid tuh buat anime apa manga sih? sama DC juga dah rilis 100 volume ya?",1
"Aku pengen beli online streaming yang di LA nanti, tapi itu mulainya hari jum'at jam 10. Jam 10 masih jam sekolah belum lagi nanti sekolah kena jadwal offline 😭 hadu :(",-1
@bertanyarl Prefer sekolah online apa offline?,0
menurut kalian kalo sekolah setengah online setengah offline gini enaknya bikin acara apa? 🤍,0
TERUS BESOK GUE SEKOLAH OFFLINE,1
"duhh bisa gasi gausah offline gitu, mager banget gue besok sekolah ish..",-1
@atmajayaindraa Iya aku sekolah offline,1
"@Reikamiravh_ sekolah offline 😓😞😵😶🤕
bestie online 😍😝😋😎💗😻",-1
@convomfs Lebih suka sekolah offline/online? Kenapa?,0
Bisa ga sih sekolah offline tapi kalo ulangan online😭,1
"Itu yang berharap sekolah offline, semangat belajar atau malak duit orang tua",1
"@futsabl cape bgt buset sekolah/kuliah offline, dari ketemu terbit ampe terbenam tu matahari",-1
"besok aku dah offline, kayaknya sekolah ku telat ga sih baru offline besok hahaa",1
"@worstfu WKWKWKWKWKWK gua seminggu dua kali only sekolah jadi yah tiap minggu harinya ganti, gkpp bersyukur bisa offline 👍🏼",1
konteks : sekolah offline https://t.co/eLtEDKZZg1,0
"kapan aku sekolah offline, di php terus",1
@tteonumochi baguss deh! aku jg baik 😁 iyaanie sekolah ku udh offline dri lama soalnya udh banyak tugas berceceran aosksjsjshsh,-1
BESOKK KALIAN SEKOLAH OFFLINE APA ONLINE BESTIEE???,0
"@sugga Engga, besok jadwal sekolah offline 😭",-1
Besok kalian sekolah online or offline???,0
"@xrjniee sekolah aku dah offline, tapi akunya udh nyaman sekolah online☹️😭",-1
"@convomfs bulan ini masih nder, nov/des udh ngak daring lagi, karna sekolah ku itu baru, jdi blum byk murid nya, jdi nya offline trs",1
@jiiejiiema Sekolah offline jink😤,-1
"@desperadroo No offense … tnya aja, apakah ini efek anak2 sekolah offline yg ga taat prokes? Srba slh sbg ortu lbh enak anak ke sekolah, tp disekolah anaknya pd buka masker colek2an ingus",-1
"keseringan sekolah online, besok dah mulai sekolah offline tiap hari 😭😃👍 gk tiap hari juga sih",1
"run run besok senin 🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️
btw pada sekolah offline gaa? 🙀🙀",0
Besok senin sekolah offline huaaa,-1
"Staff aku biasanya bebudak cuti sem atau lepas spm.

so member sekolah diorang kerap la dtg. so bila aku serve dengan ramahnya, muncullah beberapa soalan belakang aku.

""manager kau gay ke?""

kau mintak topup ngan aku, aku cakap offline",0
Aku capek sekolah offline..,-1
"bingung, kalo sekolah offline enak si bisa paham materinya karena dijelasin langsung, tapi kalo online belajarnya bisa sambil duduk, rebahan, mau gaya apapun ya gapapa soalnya ga oncam👍 https://t.co/ujvn6B2Zoj",1
"@BTS_twt Hai kak Yoon, aku kembali:) Aku lagi badmood banget gara2 tugas sekolah yang susah nya minta ampun, jadi males ke skolah nya juga, kalo tugas belum di kerjain tuh suka kepikiran terus, ada masalah lain juga yang bikin aku males sekolah offline, ya karena aku baru masuk SMK sama",-1
@convomf Lebih suka sekolah online atau offline??,0
aeh yang offline live stream tu time sekolah la weh😓😓😓😓,0
besok sekolah offline plis akdgsksgsjs,1
"besok harusnya aku sekolah offline, tapi malah diliburin😭",1
besok sekolah offline :),1
ya allah besok sekolah offline,-1
besok ak sekolah offline,1
@liflousm IHH SAMAKK mana kalo sekolah offline gupek trus takut ada yg kelupaan,-1
WOI BESOK SEKOLAH OFFLINE ANJIRT GMN INI,-1
males sekolah offline tp pgn ktmu temen,-1
"kapan weyy sekolah offline gaada shift""an???😩 gw pengen ngehapus semua materi,e-book, ama foto"" pelajaran yg di hp",1
"@armyfess_ coronces nder. jadinya online, kan muridnya banyak jadi gak bisa ngatur semua kayak sekolah offline. gini deh hasilnya",0
AAAA BESOK GILIRAN GW SEKOLAH OFFLINE,-1
Mau keliatan keren gitu sekolah nya hybrid online offline tapi malah bikin pembelajaran g efektif,-1
"bes kan aku udh masuk sekolah offline, tpi rambut aku di warnain gtu, tpi kok ga di marahin ya? kaget pas baru masuk knp guru aku ga marahin suruh ganti warna item😀",1
Wkwkkw… bsk gue sekolah offline…,1
@bertanyarl alhamdulilah semenjak sekolah offline kuota sedia selalu🥰,1
gueee besok sekolah offline 😭😭 males,-1
besok sekolah offline ga?,0
@BTS_twt JIMIN AK TAKUT BGT SEKOLAH OFFLINE BSK....,-1
"@yuksambes Nggaaa :((
Besok ke sekolah wawancara nyaaa, jadi offline
Terimakasih banyak yaaaa &lt;3 !!!!!!!!",1
Lahh anak sekolah udh pada offline ya,1
@y0uurssp IYA ANJIR MANA GUE SEKOLAH OFFLINE,-1
besok kalian sekolah offline / online?,0
BESOK SEKOLAH OFFLINE ANJJJ,-1
@axxrra Bisa ga sih sekolah offline ulangan online 😔,0
Senin bsok ada yang sekolah offline?,0
"yang bener aja... paginya sekolah offline, sorenya masih dilanjut daring :)",-1
@liunaayy sekolah?offline aku udah sekolah offline,1
@jajkesim IBU NGARA MANA IJININ KALO OFFLINE. Smg sekolah gw offline sem 2 aja lah,1
"Besok udah Senin aja, mana gue sekolah offline lagi. https://t.co/rP68DccauW",-1
AAAAAAARGH MANA PAS HARI KEEMPAT PTD ON STAGE AKU SEKOLAH OFFLINE,-1
gws inten offline sekolah offline😭😭😭,-1
bts untung bsok w gk offline klo offline w kayanya di sekolah linglung,-1
ponakan gw mau masuk sekolah offline omg😱,1
Waaaa besok saya sekolah offline 🤭,1
@convomfs Gatau gua dari awal SMA smpe sekarang blom ngerasain sekolah offline,0
